iter,t_iter_s,peak_mem_mb,loss,vx,grad_norm,terrain_level,loss_v,loss_clear,loss_gproj,loss_omega,loss_ctrl,loss_yaw,mean_abs_yaw_cmd,n_falls,n_timeouts,n_move_up,n_move_down,n_fall_height,n_fall_tilt,mean_base_h,min_base_h,mean_n_contact,mean_base_z,mean_foot_clear,min_foot_clear
182,0.9366447019999669,64.652288,1.1596484184265137,0.36346668004989624,0.021496325731277466,0.1533203125,0.09602639079093933,0.0,0.11332055181264877,1.6192954778671265,3.0692813396453857,0.18834547698497772,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.32114813725153607,0.1976172924041748,2.6970621744791665,0.2649465600649516,0.020743141571680706,-0.09706002473831177
183,0.9346587070000396,64.652288,1.1680388450622559,0.36505642533302307,0.020096205174922943,0.1513671875,0.09626160562038422,0.0,0.11726145446300507,1.65086030960083,3.0555315017700195,0.22317199409008026,0.0,21.0,0.0,0.0,21.0,0.0,21.0,0.32087254524230957,0.19748365879058838,2.681640625,0.2647146979967753,0.02079220364491145,-0.09674376249313354
184,0.9350937439999711,64.652288,1.1406657695770264,0.37228384613990784,0.022584376856684685,0.1494140625,0.09380348771810532,0.0,0.11443784832954407,1.7272670269012451,2.989975929260254,0.21584057807922363,0.0,27.0,0.0,0.0,27.0,0.0,27.0,0.3211503823598226,0.1964329481124878,2.6829020182291665,0.2650868892669678,0.020809882630904514,-0.09910279512405396
185,0.9314284429999589,64.652288,1.0961720943450928,0.3787029981613159,0.01984969526529312,0.1474609375,0.08948296308517456,0.0,0.10957024991512299,1.8158769607543945,2.9384925365448,0.223713681101799,0.0,27.0,0.0,0.0,27.0,0.0,27.0,0.32121121883392334,0.19577562808990479,2.7019856770833335,0.2653980255126953,0.020827655990918476,-0.09906679391860962
186,0.9498230769999623,64.652288,1.120288610458374,0.37116342782974243,0.016624869778752327,0.142578125,0.09195373952388763,0.0,0.10976611822843552,1.928675889968872,2.969247341156006,0.21342715620994568,0.0,21.0,0.0,0.0,21.0,0.0,21.0,0.3209946354230245,0.19462066888809204,2.6827392578125,0.26514969269434613,0.020799223333597183,-0.09894663095474243
187,0.9594237640000074,64.652288,1.1763180494308472,0.354464054107666,0.01460688840597868,0.1396484375,0.09709000587463379,0.0,0.10997648537158966,2.0230045318603516,2.9875686168670654,0.26201778650283813,0.0,30.0,0.0,0.0,30.0,0.0,30.0,0.3209826747576396,0.1945551633834839,2.6630859375,0.26513447364171344,0.02089379479487737,-0.09725910425186157
188,1.005644569000026,64.652288,1.189589500427246,0.34020546078681946,0.015818944200873375,0.13671875,0.09918373823165894,0.0,0.10393624007701874,2.0231785774230957,3.009324789047241,0.24036137759685516,0.0,29.0,0.0,0.0,29.0,0.0,29.0,0.32111916939417523,0.19519633054733276,2.69091796875,0.265200396378835,0.020839912196000416,-0.0972633957862854
189,1.018723351999995,64.652288,1.2113085985183716,0.3262920379638672,0.037669405341148376,0.134765625,0.10184802860021591,0.0,0.10056361556053162,1.9367483854293823,3.071810245513916,0.220422625541687,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.32127994298934937,0.19510751962661743,2.7039388020833335,0.2654954195022583,0.020862219234307606,-0.09726625680923462
190,0.9953646630000321,64.652288,1.2223520278930664,0.31718897819519043,0.01629451848566532,0.1337890625,0.10331076383590698,0.0,0.09854438155889511,1.8220361471176147,3.152848243713379,0.20376479625701904,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.3217510978380839,0.19526821374893188,2.7139485677083335,0.26590166489283246,0.020865661402543385,-0.0976148247718811
191,1.0165689629999974,64.652288,1.230221152305603,0.31664153933525085,0.014646471478044987,0.12890625,0.10384273529052734,0.0,0.0968160629272461,1.703078269958496,3.212782621383667,0.24393895268440247,0.0,32.0,0.0,0.0,32.0,0.0,32.0,0.3223995566368103,0.19794875383377075,2.6866861979166665,0.26661747694015503,0.02092672884464264,-0.09749561548233032
192,1.0507294079999951,64.652288,1.1974902153015137,0.3254580497741699,0.035852208733558655,0.126953125,0.10153698921203613,0.0,0.0919421911239624,1.5889556407928467,3.168945789337158,0.19532454013824463,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.3232085704803467,0.2026544213294983,2.687255859375,0.2675717870394389,0.021113527317841847,-0.09744387865066528
193,1.0591025030000196,64.652288,1.194561243057251,0.3391151428222656,0.024034107103943825,0.1220703125,0.10125767439603806,0.0,0.09076468646526337,1.5144304037094116,3.1459388732910156,0.2020484209060669,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.3236404061317444,0.20417451858520508,2.6968587239583335,0.26788278420766193,0.020947871108849842,-0.09754830598831177
194,1.063820614000008,64.652288,1.181206226348877,0.35163983702659607,0.025148555636405945,0.1201171875,0.09985826909542084,0.0,0.0904255211353302,1.45060133934021,3.14967679977417,0.20672838389873505,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.32386980454126996,0.2031530737876892,2.697021484375,0.26822833220163983,0.020817217727502186,-0.09762102365493774
195,1.094410329000027,64.652288,1.1446850299835205,0.365723580121994,0.020112883299589157,0.1181640625,0.09660720825195312,0.0,0.08965027332305908,1.404862403869629,3.1834006309509277,0.18619303405284882,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.3238101402918498,0.19964280724525452,2.6999104817708335,0.2685688336690267,0.02091395854949951,-0.09739428758621216
196,1.0783531860000153,64.652288,1.1065037250518799,0.38105928897857666,0.020780159160494804,0.1181640625,0.09254245460033417,0.0,0.08847644925117493,1.42191481590271,3.192835569381714,0.20574483275413513,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.3234785199165344,0.19681701064109802,2.7161458333333335,0.2684954007466634,0.021028933425744373,-0.09763568639755249
197,1.0104014120000215,64.652288,1.0862091779708862,0.3903716802597046,0.03591876104474068,0.1171875,0.09068021178245544,0.0,0.08865238726139069,1.4694228172302246,3.2007017135620117,0.18441949784755707,0.0,12.0,0.0,0.0,12.0,0.0,12.0,0.32312623659769696,0.196760356426239,2.72900390625,0.26805071036020917,0.021027247111002605,-0.09759265184402466
198,0.9601308009999912,64.652288,1.0822356939315796,0.3933909833431244,0.025640225037932396,0.1162109375,0.09023582190275192,0.0,0.08970820903778076,1.471116065979004,3.2207725048065186,0.18469612300395966,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.32255303859710693,0.19681060314178467,2.7545166015625,0.2672926187515259,0.020950138568878174,-0.09751993417739868
199,0.9433979780000072,64.652288,1.0599558353424072,0.3945143222808838,0.03387778252363205,0.11328125,0.08791002631187439,0.0,0.0898054838180542,1.502738356590271,3.160625457763672,0.19149820506572723,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.3221397598584493,0.19470107555389404,2.744873046875,0.2668246030807495,0.020963447789351147,-0.0976528525352478
200,0.9623159760000135,64.652288,1.0534734725952148,0.3876885771751404,0.03178036957979202,0.11328125,0.08721014112234116,0.0,0.09040337800979614,1.534501552581787,3.0938003063201904,0.1884191483259201,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.32191882530848187,0.19722872972488403,2.7571207682291665,0.2667705217997233,0.020996764302253723,-0.09776526689529419
201,0.9875235780000367,64.652288,1.0245025157928467,0.3805304169654846,0.01888308860361576,0.109375,0.08429121226072311,0.0,0.0890958234667778,1.5616817474365234,3.040369749069214,0.2131483256816864,0.0,26.0,0.0,0.0,26.0,0.0,26.0,0.32244424025217694,0.19668233394622803,2.7969156901041665,0.2673044999440511,0.020951025187969208,-0.09777718782424927
202,0.998057609,64.652288,1.0007195472717285,0.3663523495197296,0.023135129362344742,0.1064453125,0.08290822803974152,0.0,0.08098363876342773,1.528385877609253,2.9852700233459473,0.18122506141662598,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.32403337955474854,0.19709360599517822,2.8034261067708335,0.268918255964915,0.021030517915884655,-0.09734469652175903
203,0.9861263519999852,64.652288,1.0035403966903687,0.354625403881073,0.01826336793601513,0.103515625,0.08332639932632446,0.0,0.07768607139587402,1.5638301372528076,3.0589587688446045,0.18310856819152832,0.0,24.0,0.0,0.0,24.0,0.0,24.0,0.32542945941289264,0.19865751266479492,2.7765706380208335,0.2706416845321655,0.021013731757799785,-0.09775406122207642
204,0.9694112810000206,64.652288,1.009143352508545,0.34784018993377686,0.03229270130395889,0.1025390625,0.08463197946548462,0.0,0.0692247748374939,1.5088026523590088,3.1252315044403076,0.17098486423492432,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.3268904685974121,0.2024114727973938,2.768798828125,0.2724926471710205,0.02106613665819168,-0.09766417741775513
205,0.983216423999977,64.652288,1.0101147890090942,0.3489614725112915,0.031277041882276535,0.1025390625,0.08485519886016846,0.0,0.06579972058534622,1.4624097347259521,3.221001386642456,0.1721200793981552,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.3274276852607727,0.2043553590774536,2.7716471354166665,0.2732260624567668,0.0211589311559995,-0.09753149747848511
206,0.9716144970000187,64.652288,0.9956006407737732,0.358165442943573,0.08131304383277893,0.1015625,0.08339231461286545,0.0,0.06624379009008408,1.4150569438934326,3.2565667629241943,0.16499406099319458,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.32718952496846515,0.20284676551818848,2.7867431640625,0.27309632301330566,0.021184787154197693,-0.09764105081558228
207,0.9900144520000254,64.652288,0.9604954123497009,0.3784160614013672,0.053777799010276794,0.1005859375,0.07963636517524719,0.0,0.06846721470355988,1.3596190214157104,3.3307809829711914,0.15677033364772797,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.3265687823295593,0.1937795877456665,2.8076985677083335,0.2724364995956421,0.02119111269712448,-0.09771186113357544
208,1.0400143630000116,64.652288,0.9226513504981995,0.40084323287010193,0.050335586071014404,0.09765625,0.07588789612054825,0.0,0.06501585245132446,1.2796517610549927,3.316077709197998,0.16445352137088776,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.32617159684499103,0.18953198194503784,2.8021240234375,0.27233366171518963,0.02115553120772044,-0.097461998462677
209,1.0190246409999872,64.652288,0.8857769966125488,0.42067092657089233,0.05907386541366577,0.09765625,0.07209927588701248,0.0,0.06710883975028992,1.3240077495574951,3.3164491653442383,0.15474705398082733,0.0,7.0,0.0,0.0,7.0,0.0,7.0,0.3250048557917277,0.1898956298828125,2.7957356770833335,0.27150607109069824,0.020979526142279308,-0.09747272729873657
210,0.963977194999984,64.652288,0.8775208592414856,0.4228711724281311,0.04348313808441162,0.0966796875,0.07111123949289322,0.0,0.07074665278196335,1.3824450969696045,3.4430644512176514,0.1454015076160431,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.3239601453145345,0.1948455572128296,2.7563883463541665,0.2704359491666158,0.020954372982184093,-0.097667396068573
211,0.9857074380000199,64.652288,0.891677737236023,0.40865305066108704,0.06231217086315155,0.0966796875,0.07191880792379379,0.0,0.07816097140312195,1.4660228490829468,3.6466259956359863,0.15133818984031677,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.32274778683980304,0.1960005760192871,2.7189127604166665,0.2693646351496379,0.020920224487781525,-0.09763187170028687
212,0.9831794790000004,64.652288,0.9154099822044373,0.3844209611415863,0.03603016585111618,0.09375,0.0737040564417839,0.0,0.08381529897451401,1.5859222412109375,3.7752203941345215,0.16702990233898163,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.32253990570704144,0.19542157649993896,2.7227376302083335,0.26888740062713623,0.020867993434270222,-0.09766918420791626
213,0.9507920730000023,64.652288,0.9271553754806519,0.35952603816986084,0.060864631086587906,0.0927734375,0.07490716874599457,0.0,0.0872369036078453,1.6769025325775146,3.713292121887207,0.15461166203022003,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.323062260945638,0.19540107250213623,2.7354329427083335,0.26950109004974365,0.02087973803281784,-0.09777432680130005
214,0.9728517010000246,64.652288,0.9573093056678772,0.3405833840370178,0.09304053336381912,0.091796875,0.077590212225914,0.0,0.09082520008087158,1.7587002515792847,3.6099812984466553,0.16946546733379364,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.32378260294596356,0.19654804468154907,2.7659098307291665,0.27047574520111084,0.020860008895397186,-0.09746915102005005
215,0.9717830029999845,64.652288,0.9954596757888794,0.3318754732608795,0.06167124956846237,0.0908203125,0.08111651241779327,0.0,0.09150167554616928,1.7320802211761475,3.5573477745056152,0.18819843232631683,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.325095276037852,0.19744426012039185,2.7855631510416665,0.27188338836034137,0.02087834229071935,-0.09740763902664185
216,0.9729016430000001,64.652288,1.0000520944595337,0.3350012004375458,0.03743230551481247,0.0888671875,0.08178942650556564,0.0,0.08112630993127823,1.6159452199935913,3.6055305004119873,0.2185530662536621,0.0,33.0,0.0,0.0,33.0,0.0,33.0,0.3269639213879903,0.1993435025215149,2.7731526692708335,0.2742527325948079,0.020885929465293884,-0.0976671576499939
217,1.0143574409999587,64.652288,0.9178506135940552,0.3533090353012085,0.04674286022782326,0.0869140625,0.07489381730556488,0.0,0.0682462528347969,1.5404255390167236,3.6143224239349365,0.18222157657146454,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.32895320653915405,0.2014751434326172,2.7935384114583335,0.2762282093365987,0.020989172160625458,-0.09770065546035767
218,0.9898299609999981,64.652288,0.8455018401145935,0.3730470538139343,0.055259931832551956,0.0859375,0.06828959286212921,0.0,0.06387123465538025,1.4328744411468506,3.571164131164551,0.1551799476146698,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.32961515585581463,0.20553237199783325,2.7851969401041665,0.27690539757410687,0.02098832776149114,-0.0975378155708313
219,0.9749648260000185,64.652288,0.8067768812179565,0.3855118751525879,0.045681875199079514,0.0830078125,0.06459694355726242,0.0,0.061771370470523834,1.3352830410003662,3.5673959255218506,0.16316913068294525,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.3293536305427551,0.2116602063179016,2.7819010416666665,0.2767256498336792,0.020972512662410736,-0.09747964143753052
220,0.972253754999997,64.652288,0.7866503596305847,0.39226633310317993,0.049248941242694855,0.08203125,0.062723807990551,0.0,0.058546822518110275,1.256333589553833,3.5370938777923584,0.16800229251384735,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.32834072907765705,0.2104998230934143,2.8000895182291665,0.2761998176574707,0.0209693710009257,-0.09757012128829956
221,0.9823700209999515,64.652288,0.8031185269355774,0.3895372152328491,0.07807327061891556,0.08203125,0.06455277651548386,0.0,0.05746769905090332,1.2880057096481323,3.504143714904785,0.16026613116264343,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.3269442915916443,0.20956680178642273,2.7960611979166665,0.27508840958277386,0.020925598839918774,-0.09741312265396118
222,0.944778145999976,64.652288,0.8535382747650146,0.37715944647789,0.04847608134150505,0.0810546875,0.06945889443159103,0.0,0.06014252454042435,1.3176329135894775,3.5692763328552246,0.14878249168395996,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.3251818021138509,0.20922261476516724,2.7987060546875,0.27360570430755615,0.020957887172698975,-0.09742492437362671
223,0.927947195999991,64.652288,0.8780686855316162,0.35907912254333496,0.07490748167037964,0.0810546875,0.07165858894586563,0.0,0.06265850365161896,1.323730707168579,3.633754253387451,0.1506020724773407,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.3238859971364339,0.20386075973510742,2.7767740885416665,0.2724504868189494,0.020951494574546814,-0.09742110967636108
224,0.9256197660000112,64.652288,0.8953335285186768,0.341976523399353,0.03820347413420677,0.078125,0.07315920293331146,0.0,0.06348676979541779,1.324472427368164,3.6806745529174805,0.16156892478466034,0.0,14.0,0.0,0.0,14.0,0.0,14.0,0.32350850105285645,0.19502735137939453,2.7516276041666665,0.2720861832300822,0.020909433563550312,-0.09740716218948364
225,0.9416146209999852,64.652288,0.8782569766044617,0.3353860378265381,0.06201150640845299,0.0771484375,0.071489118039608,0.0,0.06244379281997681,1.413469672203064,3.646730899810791,0.1532793492078781,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.3243224223454793,0.18831151723861694,2.7269287109375,0.2724901835123698,0.02081042155623436,-0.09744399785995483
226,0.9517471579999892,64.652288,0.8607425689697266,0.3332945704460144,0.10905472934246063,0.0771484375,0.06978553533554077,0.0,0.061114080250263214,1.5147221088409424,3.5923380851745605,0.14182478189468384,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.3253096143404643,0.18579277396202087,2.7243245442708335,0.27319590250651044,0.02077244222164154,-0.09750121831893921
227,0.9414435559999674,64.652288,0.8572206497192383,0.34254083037376404,0.0343586690723896,0.0751953125,0.06852231919765472,0.0,0.06590093672275543,1.5222315788269043,3.7864990234375,0.15454842150211334,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.3259384036064148,0.18658162653446198,2.7448323567708335,0.2736035982767741,0.020833695928255718,-0.09747415781021118
228,0.9418779810000046,64.652288,0.8462069034576416,0.36376285552978516,0.053604889661073685,0.07421875,0.06709496676921844,0.0,0.06601199507713318,1.4238475561141968,4.007482528686523,0.16565696895122528,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.32659997542699176,0.19319553673267365,2.7325846354166665,0.2741577426592509,0.020710657040278118,-0.09723073244094849
229,0.9343540610000218,64.652288,0.8665287494659424,0.38892751932144165,0.06925936043262482,0.0732421875,0.06858159601688385,0.0,0.06845875084400177,1.3672298192977905,4.225741863250732,0.17070892453193665,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.32608020305633545,0.20818880200386047,2.7347412109375,0.2738288442293803,0.020727636913458507,-0.09722310304641724
230,0.9268174370000111,64.652288,0.9074856042861938,0.40836793184280396,0.07997427880764008,0.0703125,0.07259689271450043,0.0,0.06854543089866638,1.3240458965301514,4.319059371948242,0.1832486093044281,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.32491358121236164,0.21489115059375763,2.7345784505208335,0.272577961285909,0.02077422042687734,-0.09723430871963501
231,0.9385100829999828,64.652288,0.9616810083389282,0.414500892162323,0.10244335979223251,0.0693359375,0.07779228687286377,0.0,0.07059529423713684,1.355717420578003,4.270014762878418,0.1952524185180664,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.32284796237945557,0.21346087753772736,2.7125651041666665,0.2706266442934672,0.020759617288907368,-0.09729987382888794
232,0.9279555690000052,64.652288,0.9512386322021484,0.41093090176582336,0.07069971412420273,0.0693359375,0.07692679762840271,0.0,0.07121764123439789,1.3794317245483398,4.097134113311768,0.19225144386291504,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.32077109813690186,0.2128874808549881,2.7255452473958335,0.26872311035792035,0.020841084420681,-0.09740108251571655
233,0.9037852769999972,64.652288,0.93410325050354,0.39440029859542847,0.0520862452685833,0.0693359375,0.07528035342693329,0.0,0.07345259189605713,1.4654531478881836,3.9883718490600586,0.17639648914337158,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.3190181454022725,0.20914848148822784,2.7263590494791665,0.26692179838816327,0.02086291213830312,-0.09748178720474243
234,0.9967806029999906,64.652288,0.9166356325149536,0.3696972727775574,0.048912521451711655,0.068359375,0.07326836884021759,0.0,0.07696836441755295,1.6047614812850952,3.9809584617614746,0.19040191173553467,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.31776148080825806,0.20795707404613495,2.7199300130208335,0.26593732833862305,0.020744307587544124,-0.09748917818069458
235,1.0215974999999844,64.652288,0.9377474188804626,0.34266236424446106,0.07778601348400116,0.068359375,0.07529383897781372,0.0,0.08088923990726471,1.77168869972229,4.058688163757324,0.16344322264194489,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.3177749514579773,0.2047722339630127,2.7092692057291665,0.2659682631492615,0.02062806487083435,-0.09748131036758423
236,1.0096490240000549,64.652288,0.9823235869407654,0.324413001537323,0.10252009332180023,0.068359375,0.07901693880558014,0.0,0.08944237232208252,1.9380477666854858,4.160290718078613,0.17386579513549805,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.31859638293584186,0.20882898569107056,2.6901448567708335,0.2666776378949483,0.020598535736401875,-0.09751302003860474
237,0.9848519149999788,64.652288,1.0141350030899048,0.31763768196105957,0.0564032718539238,0.068359375,0.08177859336137772,0.0,0.09613572061061859,1.9952247142791748,4.146597862243652,0.17312666773796082,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.32000939051310223,0.20266294479370117,2.6953531901041665,0.2680600881576538,0.020714407165845234,-0.09757763147354126
238,0.9991693000000055,64.652288,1.008674144744873,0.32575613260269165,0.0451374389231205,0.0673828125,0.08062794804573059,0.0,0.09938199818134308,2.05410099029541,4.042971611022949,0.19942890107631683,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.3216541012128194,0.1951637864112854,2.67138671875,0.26974205176035565,0.020742610096931458,-0.0976610779762268
239,0.9525910760000329,64.652288,1.0061142444610596,0.33971351385116577,0.05199166387319565,0.0654296875,0.08059324324131012,0.0,0.09714382886886597,1.9079898595809937,3.8776779174804688,0.21341030299663544,0.0,17.0,0.0,0.0,17.0,0.0,17.0,0.3230420748392741,0.19412505626678467,2.6637776692708335,0.27116096019744873,0.020763083050648373,-0.09778958559036255
240,0.984877670000003,64.652288,0.9838173389434814,0.35460567474365234,0.057892221957445145,0.064453125,0.07877018302679062,0.0,0.09336650371551514,1.6913001537322998,3.8013930320739746,0.2097940891981125,0.0,24.0,0.0,0.0,24.0,0.0,24.0,0.32336477438608807,0.19465619325637817,2.6620686848958335,0.27170751492182416,0.020733455816904705,-0.0977519154548645
241,0.9572897959999978,64.652288,0.97121661901474,0.3639478087425232,0.059299536049366,0.064453125,0.07794660329818726,0.0,0.09132792800664902,1.531299352645874,3.739515781402588,0.20082888007164001,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.323191503683726,0.19645720720291138,2.6656087239583335,0.2716940641403198,0.020808354020118713,-0.0974927544593811
242,0.96153888799995,64.652288,0.9629620313644409,0.36889320611953735,0.04723620414733887,0.0634765625,0.07726271450519562,0.0,0.09126263856887817,1.4905459880828857,3.6469027996063232,0.20299534499645233,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.3224347035090129,0.19877594709396362,2.6702880859375,0.2711043357849121,0.020798104504744213,-0.09782129526138306
243,0.9909530529999984,64.652288,0.9801077842712402,0.3622745871543884,0.02848459966480732,0.0625,0.07881921529769897,0.0,0.09451310336589813,1.5042877197265625,3.533356189727783,0.21636879444122314,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.3212803403536479,0.2032334804534912,2.6966145833333335,0.2702224055926005,0.02081532155474027,-0.09777826070785522
244,0.9704999799999996,64.652288,0.97486811876297,0.35052037239074707,0.025533197447657585,0.060546875,0.07836675643920898,0.0,0.09528045356273651,1.590723991394043,3.3445839881896973,0.19760826230049133,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.3204519748687744,0.2108362317085266,2.6969401041666665,0.26934367418289185,0.020767424255609512,-0.09768003225326538
245,0.9662010060000057,64.652288,0.9735695719718933,0.3382878601551056,0.02324739471077919,0.060546875,0.07811582088470459,0.0,0.09765873849391937,1.6613168716430664,3.2065138816833496,0.2022002637386322,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.31929677724838257,0.2138342261314392,2.7335611979166665,0.2684193054835002,0.020575304826100666,-0.0976143479347229
246,0.9536046960000135,64.652288,1.0078692436218262,0.31927940249443054,0.04618870094418526,0.060546875,0.08173549175262451,0.0,0.10088954865932465,1.638658881187439,3.083434581756592,0.1941172331571579,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.3186057011286418,0.2135370969772339,2.72265625,0.26806368430455524,0.020571061720450718,-0.0976380705833435
247,0.9831669289999923,64.652288,1.016511082649231,0.3059055209159851,0.041625987738370895,0.0556640625,0.0824342593550682,0.0,0.10372050851583481,1.707703948020935,2.991330623626709,0.19212740659713745,0.0,23.0,0.0,0.0,23.0,0.0,23.0,0.3189352552096049,0.20863384008407593,2.738525390625,0.26851552724838257,0.020588606595993042,-0.0975070595741272
248,0.9612080829999741,64.652288,0.9921466112136841,0.3041438162326813,0.05936262384057045,0.0556640625,0.07981771230697632,0.0,0.10460595786571503,1.849538803100586,2.9990038871765137,0.20777611434459686,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.31992069880167645,0.20121675729751587,2.7363688151041665,0.26976996660232544,0.020532617966334026,-0.09749895334243774
249,0.9298520419999932,64.652288,0.9957704544067383,0.3029589056968689,0.038566213101148605,0.0546875,0.08002972602844238,0.0,0.10623027384281158,1.927621841430664,3.1116750240325928,0.20722894370555878,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.32061974207560223,0.19341301918029785,2.7259928385416665,0.2705104748408,0.020581598083178203,-0.09765583276748657
250,0.955866025999967,64.652288,0.9900113940238953,0.30922988057136536,0.026027576997876167,0.0537109375,0.07947450876235962,0.0,0.10441504418849945,1.8978006839752197,3.2238805294036865,0.20518557727336884,0.0,27.0,0.0,0.0,27.0,0.0,27.0,0.32144854466120404,0.18805772066116333,2.720703125,0.27133842309316,0.02058161919315656,-0.09761756658554077
251,0.9787526929999899,64.652288,0.9978439807891846,0.3190728425979614,0.023188471794128418,0.052734375,0.08042151480913162,0.0,0.09632952511310577,1.7261409759521484,3.441173553466797,0.21914076805114746,0.0,29.0,0.0,0.0,29.0,0.0,29.0,0.32198596000671387,0.1880553960800171,2.7659912109375,0.27193893988927204,0.020630590617656708,-0.09760028123855591
252,0.9823889479999934,64.652288,0.9967451691627502,0.3306232690811157,0.031808286905288696,0.052734375,0.08069949597120285,0.0,0.09151491522789001,1.5369949340820312,3.6233088970184326,0.22318248450756073,0.0,25.0,0.0,0.0,25.0,0.0,25.0,0.3219725688298543,0.22766700387001038,2.764404296875,0.27193963527679443,0.02070298542579015,-0.09766596555709839
253,1.0284870059999776,64.652288,0.9970065951347351,0.342592716217041,0.035409536212682724,0.0517578125,0.08100207895040512,0.0,0.08815371245145798,1.404457449913025,3.7185473442077637,0.21049875020980835,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.3212987581888835,0.22485068440437317,2.7669270833333335,0.2713964382807414,0.020846205453077953,-0.09768301248550415
254,0.9969034309999643,64.652288,0.9635846018791199,0.359393835067749,0.03828219696879387,0.05078125,0.07799816131591797,0.0,0.08604004979133606,1.343398094177246,3.7345032691955566,0.18601664900779724,0.0,13.0,0.0,0.0,13.0,0.0,13.0,0.3204526702562968,0.2150888741016388,2.7693277994791665,0.27030110359191895,0.020986621578534443,-0.09728342294692993
255,0.9955552760000046,64.652288,0.9576871395111084,0.36943086981773376,0.03365752100944519,0.05078125,0.0769650936126709,0.0,0.08910481631755829,1.3832921981811523,3.672804594039917,0.19523197412490845,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.31881485382715863,0.21404604613780975,2.7441813151041665,0.26834503809611004,0.020921185612678528,-0.09727722406387329
256,0.9701449649999745,64.652288,0.9670360684394836,0.36962780356407166,0.02900741994380951,0.05078125,0.07752213627099991,0.0,0.09270032495260239,1.424155592918396,3.583035945892334,0.18777883052825928,0.0,11.0,0.0,0.0,11.0,0.0,11.0,0.31706945101420086,0.2156629115343094,2.7293294270833335,0.2663370569547017,0.020797920723756153,-0.09729379415512085
257,0.9638220280000382,64.652288,0.9963894486427307,0.3626309037208557,0.018790042027831078,0.05078125,0.0799081027507782,0.0,0.09713868796825409,1.5691975355148315,3.547905445098877,0.1997877061367035,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.31563156843185425,0.21131691336631775,2.7246500651041665,0.2645290493965149,0.02074534073472023,-0.09736889600753784
258,1.0068518990000257,64.652288,1.0273758172988892,0.3477823734283447,0.013777601532638073,0.05078125,0.0829484686255455,0.0,0.09695860743522644,1.724379301071167,3.574061870574951,0.19158947467803955,0.0,21.0,0.0,0.0,21.0,0.0,21.0,0.3148931662241618,0.21104870736598969,2.72314453125,0.2637680967648824,0.0207145760456721,-0.09747892618179321
